"","chrom","window_start","window_end","sites_total","calls","hets","hetpkb","winlen","merge_start","sample","subpop"
"8588","NW_006730789.1",25000001,26000000,416808,413751,368,0.88942383220826,1e+06,1713787208,"GOC125","GOC"
"8589","NW_006730789.1",26000001,27000000,423109,419510,627,1.49460084384162,1e+06,1714787208,"GOC125","GOC"
"8590","NW_006730789.1",27000001,28000000,449060,445680,390,0.875067312870221,1e+06,1715787208,"GOC125","GOC"
"8591","NW_006730789.1",28000001,29000000,392152,389067,321,0.825050698208792,1e+06,1716787208,"GOC125","GOC"
"8592","NW_006730789.1",29000001,30000000,416952,413756,540,1.30511702549329,1e+06,1717787208,"GOC125","GOC"
"8593","NW_006730789.1",30000001,31000000,405423,401727,802,1.99638062664446,1e+06,1718787208,"GOC125","GOC"
"8594","NW_006730789.1",31000001,32000000,433059,429629,501,1.16612239862765,1e+06,1719787208,"GOC125","GOC"
"8595","NW_006730789.1",32000001,33000000,374795,371952,5,0.0134425947434078,1e+06,1720787208,"GOC125","GOC"
"8596","NW_006730789.1",33000001,34000000,389946,386498,1148,2.97026116564639,1e+06,1721787208,"GOC125","GOC"
"8597","NW_006730789.1",34000001,35000000,366013,363570,420,1.15521082597574,1e+06,1722787208,"GOC125","GOC"
"8598","NW_006730789.1",35000001,36000000,388520,385721,1165,3.02031779446802,1e+06,1723787208,"GOC125","GOC"
"8599","NW_006730789.1",36000001,37000000,343616,340628,258,0.75742452176568,1e+06,1724787208,"GOC125","GOC"
"8600","NW_006730789.1",37000001,38000000,340922,337732,406,1.20213660535573,1e+06,1725787208,"GOC125","GOC"
"8601","NW_006730789.1",38000001,39000000,340926,337792,468,1.38546798029557,1e+06,1726787208,"GOC125","GOC"
"8602","NW_006730789.1",39000001,40000000,375967,372824,332,0.890500611548613,1e+06,1727787208,"GOC125","GOC"
"8603","NW_006730789.1",40000001,41000000,457569,454471,828,1.82189842696234,1e+06,1728787208,"GOC125","GOC"
"8604","NW_006730789.1",41000001,42000000,389387,385758,149,0.386252521010582,1e+06,1729787208,"GOC125","GOC"
"8605","NW_006730789.1",42000001,43000000,386572,383187,369,0.962976301388095,1e+06,1730787208,"GOC125","GOC"
"8606","NW_006730789.1",43000001,44000000,404742,401108,249,0.620780438186224,1e+06,1731787208,"GOC125","GOC"
"8607","NW_006730789.1",44000001,45000000,417570,414171,758,1.83016193794351,1e+06,1732787208,"GOC125","GOC"
"8608","NW_006730789.1",45000001,46000000,381398,377981,195,0.515898947301584,1e+06,1733787208,"GOC125","GOC"
"8609","NW_006730789.1",46000001,47000000,371419,368286,549,1.49068930124957,1e+06,1734787208,"GOC125","GOC"
"8610","NW_006730789.1",47000001,48000000,468362,464500,1082,2.32938643702906,1e+06,1735787208,"GOC125","GOC"
"8611","NW_006730790.1",1,1000000,355483,352779,210,0.595273528186202,1e+06,1736787208,"GOC125","GOC"
"8612","NW_006730790.1",1000001,2000000,422848,419653,921,2.1946703586058,1e+06,1737787208,"GOC125","GOC"
"8613","NW_006730790.1",2000001,3000000,382340,379327,396,1.04395416092184,1e+06,1738787208,"GOC125","GOC"
"8614","NW_006730790.1",3000001,4000000,395327,392935,460,1.17067708399608,1e+06,1739787208,"GOC125","GOC"
"8615","NW_006730790.1",4000001,5000000,301467,298692,451,1.50991656957669,1e+06,1740787208,"GOC125","GOC"
"8616","NW_006730790.1",5000001,6000000,351669,348248,1,0.00287151685006088,1e+06,1741787208,"GOC125","GOC"
"8617","NW_006730790.1",6000001,7000000,361200,357376,2,0.00559634670487106,1e+06,1742787208,"GOC125","GOC"
"8618","NW_006730790.1",7000001,8000000,310340,307773,1,0.00324914791096035,1e+06,1743787208,"GOC125","GOC"
"8619","NW_006730790.1",8000001,9000000,365340,362207,0,0,1e+06,1744787208,"GOC125","GOC"
"8620","NW_006730790.1",9000001,10000000,327101,323450,3,0.00927500386458494,1e+06,1745787208,"GOC125","GOC"
"8621","NW_006730790.1",10000001,11000000,328571,325727,4,0.0122802223948276,1e+06,1746787208,"GOC125","GOC"
"8622","NW_006730901.1",1,1000000,356489,353564,325,0.919211231912751,1e+06,1747787208,"GOC125","GOC"
"8623","NW_006730901.1",1000001,2000000,359188,356356,402,1.12808539774832,1e+06,1748787208,"GOC125","GOC"
"8624","NW_006730901.1",2000001,3000000,278415,276099,461,1.66969094419031,1e+06,1749787208,"GOC125","GOC"
"8625","NW_006730901.1",3000001,4000000,305709,303173,382,1.26000666286246,1e+06,1750787208,"GOC125","GOC"
"8626","NW_006730901.1",4000001,5000000,333413,330588,471,1.42473411013104,1e+06,1751787208,"GOC125","GOC"
"8627","NW_006730901.1",5000001,6000000,383126,380023,537,1.41307236667254,1e+06,1752787208,"GOC125","GOC"
"8628","NW_006730901.1",6000001,7000000,255303,253331,193,0.761849122294547,1e+06,1753787208,"GOC125","GOC"
"8629","NW_006730901.1",7000001,8000000,343839,341252,195,0.571425222416279,1e+06,1754787208,"GOC125","GOC"
"8630","NW_006730901.1",8000001,9000000,295263,292691,53,0.181078338589161,1e+06,1755787208,"GOC125","GOC"
"8631","NW_006730901.1",9000001,10000000,322610,319886,34,0.106287865051925,1e+06,1756787208,"GOC125","GOC"
"8632","NW_006730901.1",10000001,11000000,243768,241844,0,0,1e+06,1757787208,"GOC125","GOC"
"8633","NW_006731012.1",1,1000000,399206,396180,38,0.0959159977787874,1e+06,1758787208,"GOC125","GOC"
"8634","NW_006731012.1",1000001,2000000,414843,411268,6,0.0145890271064124,1e+06,1759787208,"GOC125","GOC"
"8635","NW_006731012.1",2000001,3000000,431509,428482,21,0.0490102268006591,1e+06,1760787208,"GOC125","GOC"
"8636","NW_006731012.1",3000001,4000000,447547,443723,544,1.22599008841101,1e+06,1761787208,"GOC125","GOC"
"8637","NW_006731012.1",4000001,5000000,400923,397415,693,1.74376910785954,1e+06,1762787208,"GOC125","GOC"
"8638","NW_006731012.1",5000001,6000000,397644,394249,107,0.271402083454872,1e+06,1763787208,"GOC125","GOC"
"8639","NW_006731012.1",6000001,7000000,321708,318963,562,1.76195985114261,1e+06,1764787208,"GOC125","GOC"
"8640","NW_006731012.1",7000001,8000000,394893,391218,584,1.49277384987398,1e+06,1765787208,"GOC125","GOC"
"8641","NW_006731012.1",8000001,9000000,350912,347936,347,0.997309850087372,1e+06,1766787208,"GOC125","GOC"
"8642","NW_006731012.1",9000001,10000000,324279,321274,156,0.485566837030074,1e+06,1767787208,"GOC125","GOC"
"8643","NW_006731012.1",10000001,10878593,369882,366959,334,0.910183426486338,878593,1768787208,"GOC125","GOC"
"8644","NW_006731123.1",1,1000000,419154,415786,101,0.242913421808334,1e+06,1769665801,"GOC125","GOC"
"8645","NW_006731123.1",1000001,2000000,415088,411580,627,1.52339763836921,1e+06,1770665801,"GOC125","GOC"
"8646","NW_006731123.1",2000001,3000000,379193,375613,132,0.351425536389848,1e+06,1771665801,"GOC125","GOC"
"8647","NW_006731123.1",3000001,4000000,387865,384685,430,1.11779767862017,1e+06,1772665801,"GOC125","GOC"
"8648","NW_006731123.1",4000001,5000000,336586,333435,335,1.00469356846162,1e+06,1773665801,"GOC125","GOC"
"8649","NW_006731123.1",5000001,6000000,340224,336314,317,0.942571525419697,1e+06,1774665801,"GOC125","GOC"
"8650","NW_006731123.1",6000001,7000000,347730,344553,824,2.39150435491782,1e+06,1775665801,"GOC125","GOC"
"8651","NW_006731123.1",7000001,8000000,419898,416906,445,1.06738689296868,1e+06,1776665801,"GOC125","GOC"
"8652","NW_006731123.1",8000001,9000000,401620,396830,0,0,1e+06,1777665801,"GOC125","GOC"
"8653","NW_006731123.1",9000001,10000000,354084,351016,0,0,1e+06,1778665801,"GOC125","GOC"
"8654","NW_006731123.1",10000001,10785547,267454,265361,3,0.0113053538387329,785547,1779665801,"GOC125","GOC"
"8655","NW_006731234.1",1,1000000,360150,356730,0,0,1e+06,1780451348,"GOC125","GOC"
"8656","NW_006731234.1",1000001,2000000,328216,325202,1,0.00307501183879558,1e+06,1781451348,"GOC125","GOC"
"8657","NW_006731234.1",2000001,3000000,360583,357642,6,0.0167765530894023,1e+06,1782451348,"GOC125","GOC"
"8658","NW_006731234.1",3000001,4000000,396566,392387,517,1.31757678006662,1e+06,1783451348,"GOC125","GOC"
"8659","NW_006731234.1",4000001,5000000,376144,372568,684,1.83590646539692,1e+06,1784451348,"GOC125","GOC"
"8660","NW_006731234.1",5000001,6000000,457973,454688,1041,2.28948201843902,1e+06,1785451348,"GOC125","GOC"
"8661","NW_006731234.1",6000001,7000000,423299,419883,742,1.76715894665895,1e+06,1786451348,"GOC125","GOC"
"8662","NW_006731234.1",7000001,8000000,421612,417741,1294,3.09761311434597,1e+06,1787451348,"GOC125","GOC"
"8663","NW_006731234.1",8000001,9000000,473132,469557,1415,3.01347866180251,1e+06,1788451348,"GOC125","GOC"
"8664","NW_006731234.1",9000001,10000000,468224,465103,697,1.49859278482401,1e+06,1789451348,"GOC125","GOC"
"8665","NW_006731234.1",10000001,11000000,544962,541124,521,0.962810742084994,1e+06,1790451348,"GOC125","GOC"
"8666","NW_006731234.1",11000001,12000000,498757,494884,0,0,1e+06,1791451348,"GOC125","GOC"
"8667","NW_006731234.1",12000001,13000000,398625,395230,592,1.4978620044025,1e+06,1792451348,"GOC125","GOC"
"8668","NW_006731345.1",1,1000000,306250,304075,25,0.0822165584148647,1e+06,1793451348,"GOC125","GOC"
"8669","NW_006731345.1",1000001,2000000,330664,327728,70,0.213591759019675,1e+06,1794451348,"GOC125","GOC"
"8670","NW_006731345.1",2000001,3000000,401968,398902,255,0.639254754300555,1e+06,1795451348,"GOC125","GOC"
"8671","NW_006731345.1",3000001,4000000,399152,396141,146,0.36855564054213,1e+06,1796451348,"GOC125","GOC"
"8672","NW_006731345.1",4000001,5000000,337263,334375,10,0.0299065420560748,1e+06,1797451348,"GOC125","GOC"
"8673","NW_006731345.1",5000001,6000000,338635,335776,198,0.589678833508053,1e+06,1798451348,"GOC125","GOC"
"8674","NW_006731345.1",6000001,7000000,362765,360060,189,0.524912514580903,1e+06,1799451348,"GOC125","GOC"
"8675","NW_006731345.1",7000001,8000000,336907,334418,661,1.97656824692451,1e+06,1800451348,"GOC125","GOC"
"8676","NW_006731345.1",8000001,9000000,346937,343661,185,0.538321194432886,1e+06,1801451348,"GOC125","GOC"
"8677","NW_006731345.1",9000001,10000000,362629,359504,4,0.0111264408740932,1e+06,1802451348,"GOC125","GOC"
"8678","NW_006731345.1",10000001,10648577,209461,207518,1,0.00481885908692258,648577,1803451348,"GOC125","GOC"
"8679","NW_006731456.1",1,1000000,298250,295783,5,0.0169042845599646,1e+06,1804099925,"GOC125","GOC"
"8680","NW_006731456.1",1000001,2000000,359780,356877,54,0.151312637127077,1e+06,1805099925,"GOC125","GOC"
"8681","NW_006731456.1",2000001,3000000,313096,310367,1,0.00322199202879172,1e+06,1806099925,"GOC125","GOC"
"8682","NW_006731456.1",3000001,4000000,406413,403312,6,0.0148768199309716,1e+06,1807099925,"GOC125","GOC"
"8683","NW_006731456.1",4000001,5000000,373402,370565,822,2.21823431786596,1e+06,1808099925,"GOC125","GOC"
"8684","NW_006731456.1",5000001,6000000,406021,402718,1181,2.9325731653415,1e+06,1809099925,"GOC125","GOC"
"8685","NW_006731456.1",6000001,7000000,520036,516209,1677,3.24868415699843,1e+06,1810099925,"GOC125","GOC"
"8686","NW_006731456.1",7000001,8000000,482565,478675,630,1.31613307567765,1e+06,1811099925,"GOC125","GOC"
"8687","NW_006731456.1",8000001,9000000,467085,463491,377,0.813392277304198,1e+06,1812099925,"GOC125","GOC"
"8688","NW_006731456.1",9000001,10000000,452238,448155,573,1.27857549285403,1e+06,1813099925,"GOC125","GOC"
"8689","NW_006731456.1",10000001,10772999,290934,288342,890,3.08661242552247,772999,1814099925,"GOC125","GOC"
"8690","NW_006731567.1",1,1000000,358517,355606,188,0.528674994235193,1e+06,1814872924,"GOC125","GOC"
"8691","NW_006731567.1",1000001,2000000,499997,495990,224,0.451622008508236,1e+06,1815872924,"GOC125","GOC"
"8692","NW_006731567.1",2000001,3000000,420174,416503,231,0.554617853893009,1e+06,1816872924,"GOC125","GOC"
"8693","NW_006731567.1",3000001,4000000,424289,420672,345,0.820116385212232,1e+06,1817872924,"GOC125","GOC"
"8694","NW_006731567.1",4000001,5000000,493239,488842,1064,2.17657238944281,1e+06,1818872924,"GOC125","GOC"
"8695","NW_006731567.1",5000001,6000000,390692,387227,759,1.96009059285639,1e+06,1819872924,"GOC125","GOC"
"8696","NW_006731567.1",6000001,7000000,422716,419420,727,1.73334604930618,1e+06,1820872924,"GOC125","GOC"
"8697","NW_006731567.1",7000001,8000000,408133,404742,563,1.39100958141236,1e+06,1821872924,"GOC125","GOC"
"8698","NW_006731567.1",8000001,9000000,435295,431511,886,2.05325009095944,1e+06,1822872924,"GOC125","GOC"
"8699","NW_006731567.1",9000001,10000000,399611,396532,1104,2.78413848062704,1e+06,1823872924,"GOC125","GOC"
"8700","NW_006731567.1",10000001,11000000,350008,346914,945,2.72401805634826,1e+06,1824872924,"GOC125","GOC"
"8701","NW_006731567.1",11000001,12000000,394080,389924,378,0.969419681784143,1e+06,1825872924,"GOC125","GOC"
"8702","NW_006731567.1",12000001,13000000,357136,353628,1007,2.84762518805072,1e+06,1826872924,"GOC125","GOC"
"8703","NW_006731567.1",13000001,14000000,418330,414529,1337,3.22534732190028,1e+06,1827872924,"GOC125","GOC"
"8704","NW_006731567.1",14000001,15000000,401157,397528,868,2.18349399287597,1e+06,1828872924,"GOC125","GOC"
"8705","NW_006731567.1",15000001,16000000,302343,299610,86,0.287039818430626,1e+06,1829872924,"GOC125","GOC"
"8706","NW_006731567.1",16000001,16720443,269384,267322,185,0.692049288872596,720443,1830872924,"GOC125","GOC"
"8707","NW_006731678.1",1,1000000,351126,347085,7,0.0201679703818949,1e+06,1831593367,"GOC125","GOC"
"8708","NW_006731678.1",1000001,2000000,492288,488600,125,0.255832992222677,1e+06,1832593367,"GOC125","GOC"
"8709","NW_006731678.1",2000001,3000000,323660,321036,83,0.258537983279134,1e+06,1833593367,"GOC125","GOC"
"8710","NW_006731678.1",3000001,4000000,356140,353367,594,1.68097190739373,1e+06,1834593367,"GOC125","GOC"
"8711","NW_006731678.1",4000001,5000000,335166,332601,223,0.670473029245252,1e+06,1835593367,"GOC125","GOC"
"8712","NW_006731678.1",5000001,6000000,408795,405078,934,2.30572877322392,1e+06,1836593367,"GOC125","GOC"
"8713","NW_006731678.1",6000001,7000000,374610,371818,541,1.45501293643664,1e+06,1837593367,"GOC125","GOC"
"8714","NW_006731678.1",7000001,8000000,346397,343518,252,0.73358601296002,1e+06,1838593367,"GOC125","GOC"
"8715","NW_006731678.1",8000001,9000000,335073,332001,562,1.69276598564462,1e+06,1839593367,"GOC125","GOC"
"8716","NW_006731678.1",9000001,10000000,336954,333514,532,1.59513543659337,1e+06,1840593367,"GOC125","GOC"
"8717","NW_006731789.1",1,1000000,361674,358507,402,1.12131701751988,1e+06,1841593367,"GOC125","GOC"
"8718","NW_006731789.1",1000001,2000000,366075,362772,199,0.54855391265037,1e+06,1842593367,"GOC125","GOC"
"8719","NW_006731789.1",2000001,3000000,416022,412919,194,0.469825801186189,1e+06,1843593367,"GOC125","GOC"
"8720","NW_006731789.1",3000001,4000000,370161,366116,2,0.00546274951108392,1e+06,1844593367,"GOC125","GOC"
"8721","NW_006731789.1",4000001,5000000,388488,385302,107,0.277704242386492,1e+06,1845593367,"GOC125","GOC"
"8722","NW_006731789.1",5000001,6000000,436553,431890,803,1.85926972145685,1e+06,1846593367,"GOC125","GOC"
"8723","NW_006731789.1",6000001,7000000,376885,373545,579,1.55001405453158,1e+06,1847593367,"GOC125","GOC"
"8724","NW_006731789.1",7000001,8000000,334690,331979,319,0.960904153575979,1e+06,1848593367,"GOC125","GOC"
"8725","NW_006731789.1",8000001,9000000,442663,438620,859,1.95841502895445,1e+06,1849593367,"GOC125","GOC"
"8726","NW_006731789.1",9000001,10000000,361328,358201,562,1.56895151046479,1e+06,1850593367,"GOC125","GOC"
"8727","NW_006731900.1",1,1000000,449924,446427,545,1.22080429723113,1e+06,1851593367,"GOC125","GOC"
"8728","NW_006731900.1",1000001,2000000,394418,391013,638,1.63165930544509,1e+06,1852593367,"GOC125","GOC"
"8729","NW_006731900.1",2000001,3000000,424612,421145,627,1.48879839485213,1e+06,1853593367,"GOC125","GOC"
"8730","NW_006731900.1",3000001,4000000,392627,389314,230,0.590782761472744,1e+06,1854593367,"GOC125","GOC"
"8731","NW_006731900.1",4000001,5000000,423359,419317,1,0.00238483056971217,1e+06,1855593367,"GOC125","GOC"
"8732","NW_006731900.1",5000001,6000000,413146,409635,221,0.539504680996497,1e+06,1856593367,"GOC125","GOC"
"8733","NW_006731900.1",6000001,7000000,464317,460608,788,1.71078227039044,1e+06,1857593367,"GOC125","GOC"
"8734","NW_006731900.1",7000001,8000000,434469,430700,839,1.94799164151381,1e+06,1858593367,"GOC125","GOC"
"8735","NW_006731900.1",8000001,9000000,418346,415186,24,0.0578054173310275,1e+06,1859593367,"GOC125","GOC"
"8736","NW_006731900.1",9000001,10000000,432325,428948,801,1.86735921370423,1e+06,1860593367,"GOC125","GOC"
"8737","NW_006731900.1",10000001,11000000,412921,409601,202,0.493162858489115,1e+06,1861593367,"GOC125","GOC"
"8738","NW_006731900.1",11000001,12000000,418627,415531,0,0,1e+06,1862593367,"GOC125","GOC"
"8739","NW_006731900.1",12000001,13000000,381237,378158,248,0.655810534221146,1e+06,1863593367,"GOC125","GOC"
"8740","NW_006731900.1",13000001,14000000,438878,435106,441,1.01354612439268,1e+06,1864593367,"GOC125","GOC"
"8741","NW_006731900.1",14000001,15000000,520629,515996,406,0.786827804866704,1e+06,1865593367,"GOC125","GOC"
"8742","NW_006731900.1",15000001,16000000,393937,390606,560,1.43366973369585,1e+06,1866593367,"GOC125","GOC"
"8743","NW_006731900.1",16000001,17000000,412311,409396,328,0.801180275332441,1e+06,1867593367,"GOC125","GOC"
"8744","NW_006731900.1",17000001,18000000,391186,388030,848,2.18539803623431,1e+06,1868593367,"GOC125","GOC"
"8745","NW_006731900.1",18000001,19000000,400098,396686,638,1.6083249723963,1e+06,1869593367,"GOC125","GOC"
"8746","NW_006731900.1",19000001,20000000,393049,390134,590,1.51230090174145,1e+06,1870593367,"GOC125","GOC"
"8747","NW_006731900.1",20000001,21000000,439496,436612,222,0.508460601174498,1e+06,1871593367,"GOC125","GOC"
"8748","NW_006731900.1",21000001,22000000,401159,398372,554,1.3906599861436,1e+06,1872593367,"GOC125","GOC"
"8749","NW_006731900.1",22000001,23000000,414000,410811,459,1.11730211703192,1e+06,1873593367,"GOC125","GOC"
"8750","NW_006731900.1",23000001,24000000,355334,353131,978,2.76951046495493,1e+06,1874593367,"GOC125","GOC"
"8751","NW_006731900.1",24000001,25000000,409385,406551,797,1.96039365294883,1e+06,1875593367,"GOC125","GOC"
"8752","NW_006731900.1",25000001,26000000,421580,417268,1390,3.33119242309499,1e+06,1876593367,"GOC125","GOC"
"8753","NW_006731900.1",26000001,27000000,401245,398468,352,0.883383358262144,1e+06,1877593367,"GOC125","GOC"
"8754","NW_006731900.1",27000001,28000000,392897,389887,873,2.23911030631952,1e+06,1878593367,"GOC125","GOC"
"8755","NW_006731900.1",28000001,29000000,379608,376138,51,0.135588533995502,1e+06,1879593367,"GOC125","GOC"
"8756","NW_006731900.1",29000001,30000000,408713,405448,478,1.17894279907658,1e+06,1880593367,"GOC125","GOC"
"8757","NW_006731900.1",30000001,30544692,211018,209445,212,1.0121989066342,544692,1881593367,"GOC125","GOC"
"8758","NW_006731901.1",1,1000000,365517,355596,919,2.5843935252365,1e+06,1882138059,"GOC125","GOC"
"8759","NW_006731901.1",1000001,2000000,380728,377719,783,2.07296958850362,1e+06,1883138059,"GOC125","GOC"
"8760","NW_006731901.1",2000001,3000000,365749,361950,597,1.64939908827186,1e+06,1884138059,"GOC125","GOC"
"8761","NW_006731901.1",3000001,4000000,301082,298089,675,2.26442438332176,1e+06,1885138059,"GOC125","GOC"
"8762","NW_006731901.1",4000001,5000000,358558,355662,902,2.53611575034724,1e+06,1886138059,"GOC125","GOC"
"8763","NW_006731901.1",5000001,6000000,414090,410582,1318,3.21007740232158,1e+06,1887138059,"GOC125","GOC"
"8764","NW_006731901.1",6000001,7000000,441205,437429,755,1.72599438994671,1e+06,1888138059,"GOC125","GOC"
"8765","NW_006731901.1",7000001,8000000,382722,379266,858,2.26226447928367,1e+06,1889138059,"GOC125","GOC"
"8766","NW_006731901.1",8000001,9000000,426227,422890,1130,2.67208966870817,1e+06,1890138059,"GOC125","GOC"
"8767","NW_006731901.1",9000001,10000000,398496,394829,906,2.29466427238121,1e+06,1891138059,"GOC125","GOC"
